graph_id,num_nodes,num_edges,label,aggregated_features
526,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
108,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
108,10,9,0,"[0.9997681975364685, 1.0114600658416748, 0.9998064041137695, 0.9950609803199768, 0.003455132246017456, 0.0040227631106972694, 0.01221221312880516, 0.006022166460752487, -0.00478407321497798, 0.00814638752490282]"
108,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
75,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
75,10,9,0,"[1.0095561742782593, 0.005476426798850298, -0.005024254322052002, -0.0027613420970737934, 0.005035559646785259, 0.008044201880693436, 0.006923179607838392, 0.002170776715502143, -0.007672212552279234, -0.005733128637075424]"
75,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
104,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
104,10,9,0,"[0.9805414080619812, 1.010775089263916, 1.0154541730880737, 0.9896066188812256, -0.003247450105845928, -0.015523945912718773, 0.0033662861678749323, -0.0043697175569832325, 0.004723380785435438, 0.01617245189845562]"
104,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
506,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
506,11,10,2,"[1.0126360654830933, 1.0030633211135864, 1.0146450996398926, 1.0271892547607422, 1.0040353536605835, -0.017906753346323967, -0.004266298841685057, -0.005645332392305136, -0.0037278681993484497, 0.007699468173086643, 0.009559787809848785]"
506,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
246,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
246,9,8,1,"[0.9977474212646484, 0.9950972199440002, 0.9979177713394165, 1.0151289701461792, -0.0006477743154391646, 0.0007294254028238356, -0.0029866581317037344, -0.004300388973206282, 0.012957070954144001]"
246,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
185,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
185,10,9,0,"[1.010820984840393, -0.024729620665311813, -0.016671480610966682, 0.007773112505674362, -0.010340405628085136, 0.0006917763967067003, 0.014118536375463009, 0.0011300306068733335, 0.005563898012042046, 0.005082456395030022]"
185,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
239,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
239,9,8,1,"[0.9942771792411804, 1.009170651435852, 0.9909941554069519, 0.9971634745597839, 0.004214849788695574, -0.002899342915043235, -0.0037083658389747143, 0.014416376128792763, 0.010751890018582344]"
239,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
800,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
800,11,10,2,"[0.9909118413925171, 1.0189400911331177, 0.9882129430770874, 0.9929019808769226, 0.010613617487251759, -0.014706543646752834, 0.00468551367521286, 0.006846286356449127, -0.010949509218335152, -0.009260840713977814, -0.002191768726333976]"
800,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
392,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
392,9,8,1,"[0.9737629294395447, 0.9980037808418274, 0.9868652820587158, 1.0037099123001099, 0.01401950791478157, 0.002977384952828288, 0.0031194696202874184, 0.002167402533814311, 0.004211967810988426]"
392,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
76,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
76,10,9,0,"[1.001886010169983, -0.01921430416405201, 0.010852757841348648, 0.0017425516853109002, 0.012447000481188297, -0.0013559263898059726, 0.007895507849752903, 0.016031265258789062, -0.00017641049635130912, -0.002930491231381893]"
76,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
754,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
754,11,10,2,"[0.9887401461601257, 0.0019996913615614176, 0.02746506594121456, -0.014129777438938618, -0.0033493544906377792, 0.016948174685239792, 0.014979636296629906, -0.0028514903970062733, -0.005951587576419115, -0.007107208948582411, -0.005610196385532618]"
754,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
427,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
427,9,8,1,"[1.0124452114105225, 1.0135542154312134, 1.0136550664901733, 0.9919567108154297, -0.01052272878587246, 0.016374586150050163, -0.006102735176682472, 0.0077224187552928925, -0.020795373246073723]"
427,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
176,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
176,10,9,0,"[1.005757212638855, 0.9900584816932678, 1.0040788650512695, 1.016456127166748, 0.004690487403422594, -0.023913271725177765, 0.007859298959374428, -0.007634175941348076, -0.0025009054224938154, -0.009979462251067162]"
176,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
656,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
656,11,10,2,"[0.9972363114356995, 0.01570621132850647, -0.0009494696278125048, 0.010628525167703629, -0.02083030343055725, 0.004324121866375208, 0.005591983441263437, 0.005048488732427359, 0.009542793035507202, 0.0031133159063756466, -0.013461715541779995]"
656,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
634,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
634,11,10,2,"[1.0013264417648315, 0.9984627962112427, 0.991374135017395, 1.002251148223877, 0.00607702462002635, -0.01222669892013073, -0.01483086682856083, 0.0022001895122230053, 0.0006923253531567752, 0.012602156959474087, -0.011136745102703571]"
634,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
666,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
666,11,10,2,"[1.0143647193908691, 0.009681840427219868, -0.006991771515458822, 0.00325007108040154, 0.006247008219361305, 0.009236415848135948, -0.006241802591830492, 0.0009025259641930461, -0.004893453326076269, -0.002144672442227602, -0.004109791945666075]"
666,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
745,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
745,11,10,2,"[1.008000135421753, 0.9957472681999207, 0.9903213381767273, 0.9819236397743225, 0.021122755482792854, 0.010557685047388077, 0.007090673316270113, 0.00602824566885829, 0.015741443261504173, 0.004967040382325649, -0.007335626985877752]"
745,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
549,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
549,11,10,2,"[0.9834164381027222, 1.0081743001937866, 0.9964719414710999, 1.0070841312408447, 0.019071871414780617, -0.005512496922165155, 0.018679162487387657, -0.003935092128813267, -0.007996831089258194, -0.0028329810593277216, -0.012763931415975094]"
549,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
513,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
513,11,10,2,"[1.002944827079773, 1.0092017650604248, 1.0062246322631836, 1.0179091691970825, 0.9860976338386536, 0.9998418688774109, -0.002190643223002553, -0.009457183070480824, -0.0031790893990546465, -0.0028643887490034103, -0.0022436687722802162]"
513,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
541,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
541,11,10,2,"[1.004966139793396, 0.0036076705437153578, -0.00776571873575449, 0.004709430038928986, 0.019354041665792465, -0.006786004174500704, 0.00453462777659297, 0.010336676612496376, -0.00967403780668974, 0.006135583855211735, 0.0009474476100876927]"
541,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
792,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
792,11,10,2,"[1.0039849281311035, 1.0183115005493164, 0.9961224794387817, 0.9975576400756836, 0.0006750407628715038, 0.00029573688516393304, -0.01017811056226492, 0.016503456979990005, -0.008316603489220142, -0.0015660071512684226, -0.0027494318783283234]"
792,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
322,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
322,9,8,1,"[1.0105030536651611, 0.9972875118255615, 1.0142227411270142, 0.9963942170143127, -0.0068449401296675205, -0.004727969877421856, 0.0024616264272481203, -0.017513155937194824, -0.018241045996546745]"
322,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
596,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
596,11,10,2,"[1.004918098449707, -0.012867369689047337, -0.004833987448364496, -0.0007383819320239127, 0.006863911170512438, 0.010173527523875237, 0.006025782320648432, -0.005308966618031263, 0.011210637167096138, -0.009749550372362137, -0.0028421166352927685]"
596,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
227,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
227,9,8,1,"[0.9986088275909424, 0.0006574544822797179, -0.003334485227242112, 0.013106206431984901, -0.002125318394973874, 0.002314981073141098, -0.0033459689002484083, -0.008837184868752956, 0.002119039883837104]"
227,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
307,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
307,9,8,1,"[0.9896450042724609, 0.9946366548538208, 1.0049866437911987, 1.0106699466705322, -0.005544120911508799, 0.0121549591422081, -0.010547063313424587, -0.017139744013547897, 0.014143608510494232]"
307,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
223,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
223,9,8,1,"[0.9990294575691223, 0.9941406846046448, 0.9956492185592651, 1.0037821531295776, 0.006378956139087677, 0.011355523951351643, 0.00751052051782608, 0.00378054054453969, -0.0038915001787245274]"
223,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
598,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
598,11,10,2,"[1.0041091442108154, 0.00027763296384364367, 0.012184577994048595, -0.004833301994949579, -0.013370140455663204, 0.02781500108540058, -0.008491193875670433, 0.0029103595297783613, -0.0021355280186980963, -0.00935628917068243, 0.006605194881558418]"
598,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
222,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
222,9,8,1,"[1.0038938522338867, -0.003145260037854314, -0.014432517811655998, 0.005006120540201664, -0.009888197295367718, -0.0023578042164444923, -0.020054208114743233, -0.015119035728275776, 0.004333690274506807]"
222,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
345,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
345,9,8,1,"[0.9932564496994019, -0.00596883799880743, -0.014179985970258713, -0.009350821375846863, -0.007002606056630611, 0.006304290611296892, -0.009656853042542934, -0.027832895517349243, -0.012248803861439228]"
345,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
474,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
474,11,10,2,"[0.9998559355735779, 1.016226053237915, 1.0006910562515259, 0.9924522638320923, 0.013189345598220825, -0.0006323213456198573, -0.0221773162484169, 0.00214884290471673, 0.006632853765040636, 0.004889559466391802, -0.003023818600922823]"
474,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
762,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
762,11,10,2,"[0.999670147895813, 0.9983772039413452, 0.9989651441574097, 1.004732608795166, 1.0111827850341797, 1.0103070735931396, 1.0132941007614136, 0.009501872584223747, 0.00436377851292491, -0.009092621505260468, -0.003233799245208502]"
762,11,10,2,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
693,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
693,11,10,2,"[0.9876222610473633, 1.0031216144561768, 0.9952231049537659, 1.0041340589523315, 1.0016627311706543, -0.006690061651170254, 0.00298397708684206, 0.005827491637319326, -0.020561322569847107, 0.006186754442751408, -0.007322312332689762]"
693,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
767,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
767,11,10,2,"[1.008437156677246, -0.001207155641168356, 0.004314451012760401, -0.01798100583255291, -0.003268877975642681, 0.0005358372000046074, -0.008705046959221363, -0.011766228824853897, -0.017196672037243843, -0.009417288936674595, 0.0017512288177385926]"
767,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
524,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
524,11,10,2,"[0.9907019734382629, 1.0053294897079468, 1.0064643621444702, 1.0009211301803589, 1.0076972246170044, -0.007448513526469469, -0.01274202112108469, 0.0013318591518327594, -0.01608656905591488, 0.009439910762012005, 0.026470422744750977]"
524,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
449,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
449,9,8,1,"[1.0142922401428223, 0.0023149813059717417, -0.0008270886610262096, -0.001797680975869298, -0.009039620868861675, 0.0056810625828802586, -0.005825879983603954, -0.009653553366661072, -0.016323167830705643]"
449,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
544,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
544,11,10,2,"[1.0084282159805298, -0.009771817363798618, -0.005387076176702976, -0.008449147455394268, 0.0015325754648074508, -0.005067106336355209, -0.00862251129001379, 0.002738330280408263, -0.014132227748632431, 0.017031915485858917, 0.00767636951059103]"
544,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
24,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24,10,9,0,"[0.990511417388916, 0.9881455302238464, 0.9917643070220947, 0.9867674708366394, 0.00970520544797182, -0.0001653127692406997, -0.025563113391399384, -0.016000883653759956, 0.00246111280284822, 0.012712296098470688]"
24,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
580,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
580,11,10,2,"[0.9921461343765259, 1.0066328048706055, 0.9897968769073486, 0.9870032668113708, -0.005712371785193682, 0.012035416439175606, -0.00011678438022499904, -0.004736044444143772, 0.019014766439795494, -0.0032129704486578703, 0.000907298584934324]"
580,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
601,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
601,11,10,2,"[1.00515615940094, 1.0021156072616577, 1.009567141532898, 0.9906026721000671, 0.007233582437038422, 0.0023345050867646933, 0.021396910771727562, -0.004307915456593037, -0.0004294666287023574, -0.007459546905010939, -0.0005868643638677895]"
601,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
428,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
428,9,8,1,"[0.9913620352745056, 0.01094098761677742, 0.016958458349108696, 0.00985308550298214, 0.00388590176589787, 0.00652632862329483, 0.006885680835694075, -0.019358960911631584, -0.009788241237401962]"
428,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
180,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
180,10,9,0,"[0.9886980652809143, 0.9905547499656677, 0.9942115545272827, 0.9964408278465271, 0.0025387664791196585, 0.008221599273383617, 0.00834266934543848, -0.011905411258339882, 0.008314852602779865, 0.0003192516742274165]"
180,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
83,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
83,10,9,0,"[1.0018597841262817, 1.0054389238357544, 0.9968042373657227, 1.0056710243225098, 0.007308349944651127, -0.00555227929726243, -0.009348548017442226, 0.006465455051511526, 0.003243743209168315, -0.0030117365531623363]"
83,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
40,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
40,10,9,0,"[0.9929386377334595, 0.9929532408714294, 1.0203014612197876, 1.0064465999603271, -0.012740748934447765, 0.010155994445085526, -0.009938808158040047, 0.007531378883868456, 0.008642067201435566, -0.003005435923114419]"
40,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
710,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
710,11,10,2,"[0.9951716661453247, 0.0020786412060260773, -0.009828833863139153, -0.001449408009648323, 0.002810168545693159, 0.002123864833265543, -0.00033446255838498473, -0.0158456489443779, 0.009489585645496845, 0.0018115044804289937, 0.002914171200245619]"
710,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
191,10,9,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
191,10,9,0,"[0.9861087799072266, 0.9924913644790649, 1.0071250200271606, 1.004633903503418, 1.0027432441711426, 1.0032380819320679, 0.015498727560043335, -0.0029504329431802034, -0.004908170085400343, -0.00786224938929081]"
191,10,9,0,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
356,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
356,9,8,1,"[1.009589672088623, -0.008505440317094326, 0.007182442583143711, 0.003856971859931946, -0.020005829632282257, -0.017873812466859818, 0.004048351664096117, -0.007859738543629646, 0.0016894894652068615]"
356,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
697,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
697,11,10,2,"[1.0043259859085083, 0.024982502683997154, 0.012384982779622078, 0.002131205750629306, -0.03452782705426216, 0.004719033371657133, 0.0030605944339185953, -0.006852485239505768, -0.010506315156817436, 0.0014138852711766958, 0.010392081923782825]"
697,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
85,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,10,9,0,"[0.9931567907333374, -0.0015200143679976463, 0.016565639525651932, -0.009376623667776585, -0.004148934036493301, -0.003753665369004011, -0.009198792278766632, -0.008941072970628738, 0.003006628481671214, 0.011567925103008747]"
85,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
235,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
235,9,8,1,"[0.9990499019622803, 0.9873131513595581, 1.0008573532104492, 1.0059579610824585, 0.007762620225548744, -0.002453013090416789, -0.004668506793677807, -0.002030814765021205, 0.016829146072268486]"
235,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
545,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
545,11,10,2,"[0.9908536672592163, -0.00936731044203043, 0.01022427063435316, 0.008076664060354233, 0.009925631806254387, -0.00232604774646461, 0.0008104447624646127, 0.004610059782862663, 0.004317164421081543, 0.010504438541829586, -0.0060639772564172745]"
545,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
91,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
91,10,9,0,"[0.9963023662567139, 1.0163447856903076, 1.0071449279785156, 1.0161054134368896, 0.008616959676146507, 0.011020928621292114, 0.0020519790705293417, 0.001246483763679862, -0.002141484757885337, -0.006066097877919674]"
91,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
747,11,10,2,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
747,11,10,2,"[1.0119415521621704, 1.0096769332885742, 0.9991156458854675, 0.995214581489563, -0.011122195050120354, 0.008607798255980015, -0.003421348286792636, 0.0037705691065639257, 0.0039948634803295135, 0.004338113125413656, 0.006847322452813387]"
747,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
190,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
190,10,9,0,"[0.9958546757698059, 0.009069499559700489, -0.013211689889431, 0.00752146216109395, -0.00551293371245265, -0.0019453184213489294, 0.00195881724357605, 0.01105414517223835, -0.0029020134825259447, 0.004463110584765673]"
190,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
651,11,10,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
651,11,10,2,"[0.9927695393562317, -0.0002451894397381693, -0.0035436965990811586, 0.007392720319330692, 0.0033631890546530485, 0.002784027485176921, -0.006540152709931135, -0.0004908954724669456, -0.0050256578251719475, -0.0072504435665905476, 0.00495514553040266]"
651,11,10,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
155,10,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
155,10,9,0,"[1.0078129768371582, 0.011508856900036335, -0.005653657019138336, 0.017208753153681755, -0.009061346761882305, 0.006671709939837456, -0.012811594642698765, -0.0023270423989742994, 0.02354857139289379, 0.01381786447018385]"
155,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
414,9,8,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
414,9,8,1,"[0.9917091131210327, 0.0122637078166008, -0.01293620653450489, -0.004740352276712656, -0.02014518529176712, -0.0030818204395473003, -0.009420485235750675, -0.004548758268356323, 0.0017961849225685]"
414,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
218,9,8,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
218,9,8,1,"[0.9916267395019531, 1.0072442293167114, 0.9818781018257141, 0.9951220154762268, -0.005365823395550251, -0.008267068304121494, 0.022219045087695122, -0.0003820940910372883, 0.005765198264271021]"
218,9,8,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
122,10,9,0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122,10,9,0,"[1.0076701641082764, 0.9876211881637573, 0.9956653714179993, 0.9872321486473083, -0.008619549684226513, 0.00206925580278039, -0.008606407791376114, 0.009417697787284851, 0.01770634576678276, 0.003618082730099559]"
122,10,9,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
481,11,10,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
